#meleeweapons																																	
Id		Price	Weight	InventoryWidthSize	WeaponClass	WeaponSubClass	RequiredAmmo	OverrideAmmo	DefaultAmmoId	Damage	Firemodes	MagazineCapacity	ReloadDuration	ReloadOneClip	DurabilityLossOnThrow	ThrowRange	MeleeCanAmputate	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairCategory												
svn_heavy_pants		ceramite_shards 2 armor_shards 2 rubber 1																															
daydream_chem_pants		rubber 3 tread 1																															
daydream_armored_pants		armor_shards 1 rubber 3 plastic 1																															
sl_power_pants		armor_shards 2 ceramite_shards 1 rubber 1 plastic 1																															
ancom_police_pants		armor_shards 2 rags 1 tread 1																															
ancom_agent_pants		armor_shards 1 rubber 2 tread 1																															
church_priest_pants		armor_shards 2 rubber 1 tread 1																															
church_power_pants		armor_shards 2 rubber 1 metal_tread 1																															
pb_pants		rusty_shards 1 rags 2 tread 1																															
pb_heavy_pants		armor_shards 2 ceramite_shards 1 rubber 1 metal_tread 1																															
franch_pants		armor_shards 2 rags 1 tread 1																															
franch_heavy_pants		armor_shards 2 ceramite_shards 1 rubber 1 plastic 1																															
moon_pants		moon_bones 1 moon_armor_shards 2																															
core_hard_pants		rusty_shards 1 rags 2 tread 1																															
core_power_pants		ceramite_shards 2 armor_shards 2 rubber 1																															
employee_pants		rags 3 tread 1																															
spider_pants		rags 1 tread 1 spider_chitin 2																															
jackal_pants		rusty_shards 1 armor_shards 1 rags 1 tread 1																															
blue_pants		rags 2 tread 2																															
brown_pants		rags 2 tread 2																															
yellow_pants		rags 2 tread 2																															
dark_pants		rags 2 tread 2																															
prison_pants		rags 2 tread 1 rubber 1																															
hyber_pants		rubber 2 tread 2																															
azt_linecloth		aztec_rags 1 venus_armor_shards 1																															
doom_boots		armor_shards 2 ceramite_shards 1 rubber 1 metal_tread 1																															
ancom_boots		armor_shards 2 ceramite_shards 1 rubber 1 plastic 1																															
bandit_boots		rusty_shards 1 armor_shards 1 plastic 1 rubber 1																															
civres_boots		armor_shards 2 ceramite_shards 1 rubber 1 plastic 1																															
cultist_boots		demonic_shards 1 ceramite_shards 1 capacitor 1 metal_tread 1 plastic 1																															
power_boots		armor_shards 2 rubber 1 metal_tread 1																															
realwear_boots		armor_shards 2 ceramite_shards 1 rubber 1 plastic 1																															
smuggler_boots		rusty_shards 2 rubber 2																															
solnet_boots		armor_shards 2 ceramite_shards 1 rubber 1 plastic 1																															
worker_boots		armor_shards 2 rubber 2																															
pmc_boots		armor_shards 2 plastic 1 rubber 1																															
rw_warlord_boots		ceramite_shards 2 armor_shards 1 rubber 1 plastic 1																															
svn_heavy_boots		ceramite_shards 2 armor_shards 1 rubber 1 plastic 1																															
daydream_chem_boots		armor_shards 2 rubber 2																															
sl_power_boots		armor_shards 2 ceramite_shards 1 rubber 1 plastic 1																															
ancom_police_boots		armor_shards 2 plastic 1 rubber 1																															
ancom_agent_boots		armor_shards 2 rubber 2																															
church_priest_boots		armor_shards 2 rubber 2																															
church_power_boots		armor_shards 2 rubber 1 metal_tread 1																															
pb_boots		rusty_shards 1 plastic 2 rubber 1																															
pb_heavy_boots		armor_shards 2 ceramite_shards 1 rubber 1 metal_tread 1																															
franch_boots		armor_shards 2 plastic 1 rubber 1																															
franch_heavy_boots		armor_shards 2 ceramite_shards 1 rubber 1 plastic 1																															
moon_boots		moon_bones 1 moon_armor_shards 2																															
common_boots		rusty_shards 1 plastic 2 rubber 1																															
core_power_boots		ceramite_shards 2 armor_shards 1 rubber 1 plastic 1																															
spider_boots		rags 1 tread 1 spider_chitin 2																															
jackal_boots		rusty_shards 1 armor_shards 1 plastic 1 rubber 1																															
blue_boots		rags 2 tread 2 plastic 1																															
broun_boots		rags 2 tread 2 plastic 1																															
azt_boots		aztec_rags 1 venus_armor_shards 1																															
dilthey_medium_helmet		armor_shards 1 ceramite_shards 1 glass 1 microelectronics 1 metal_tread 1 plastic 1																															
dilthey_medium_armor		armor_shards 1 ceramite_shards 1 capacitor 1 transformer 1 metal_tread 1 plastic 1																															
dilthey_medium_pants		armor_shards 1 ceramite_shards 1 capacitor 1 metal_tread 1 plastic 1																															
dilthey_medium_boots		armor_shards 1 ceramite_shards 1 capacitor 1 metal_tread 1 plastic 1																															
armor_repair_kit		tread 2 rubber 1 armor_shards 1 ceramite_shards 1																															
weapon_repair_kit		plastic 2 weapon_shards 1 lens 1 microelectronics 1																															
melee_repair_kit		metal_tread 2 pierce_melee_shards 1 blunt_melee_shards 1 rod 1																															
automap		circuit_board 2 microelectronics 1 bulb 1																															
frag_grenade		tin 1 miner_bolts_ammo 1 explosives 1																															
thermal_grenade		tin 1 gas_ammo 1 powder 1																															
stun_grenade		tin 1 acid 1 human_poop 1																															
toxic_grenade		glass 1 acid 1 circuit_board 1																															
frost_grenade		glass 1 circuit_board 1 water 1																															
frag_mine		explosives 3																															
stationary_turret		spec_hmg 1 armor_shards 1 weapon_shards 1 circuit_board 1																															
fire_turret		miner_flametrower 1 armor_shards 1 weapon_shards 1 circuit_board 1																															
energy_turret		tech_marksman 1 armor_shards 1 weapon_shards 1 circuit_board 1																															
organsBox		bloodBag 2 furuncle 1 trowable_heart 1 human_aye 1 human_ear 1																															
cyborg_head		armor_shards 1 plastic 1 glass 1 bulb 1 circuit_board 1																															
glassBottle		glass 2																															
itemsBox		army_knife 1 pmc_pistol 1 spec_pistol 1 pmc_armor 1 balaklava 1 blue_pants 1 bandit_boots 1 medium_basic_ammo 1 pistol_basic_ammo 1 bandage 1 splint 1 antibiotics 1 synthChicken 1 synthBeef 1 small_backpack 1																															
handmade_frag_grenade		tin 1 explosives 1																															
handmade_thermal_grenade		glassBottle 1 rags 1																															
regular_food_container		chocolateBar 1 packedGoodRation 1 packedRation 1 redSoda 1 water 1 synthChicken 1 synthBeef 1																															
military_food_container		cannedMeat 2 cannedVeg 2 chocolateBar 1 mre_pack 2 water 1																															
luxury_food_container		rocketCandy 1 vodka 1 wiskey 1 armagnac 1 caviar 1 wagyu_steak 1 truffle_oil 1 tuna_steak 1																															
water_container		water 8																															
alcogol_container		vodka 2 wiskey 2 armagnac 2																															
regular_clothing_container		green_tshirt 1 blue_tshirt 1 singlet_shirt 1 blue_pants 1 brown_pants 1 yellow_pants 1 dark_pants 1 blue_boots 1 broun_boots 1 rags 1																															
miner_clothing_container		worker_armor 1 pb_vest 1 core_hard_vest 1 worker_helmet 1 pb_hard_hat 1 core_hard_hat 1 worker_pants 1 pb_pants 1 core_hard_pants 1 worker_boots 1 pb_boots 1 common_boots 1																															
worker_clothing_container		employee_vest 1 green_vest 1 employee_hat 1 balaklava 1 employee_pants 1 dark_pants 1 smuggler_boots 1 common_boots 1																															
scientist_clothing_container		daydream_chem_vest 1 daydream_armored_vest 1 scientist_shirt 1 daydream_chem_helmet 1 daydream_armored_helmet 1 daydream_chem_pants 1 daydream_armored_pants 1 daydream_chem_boots 1 blue_boots 1																															
security_clothing_container		security_armor 1 rw_militia_vest 1 ancom_police_armor 1 rw_militia_helmet 1 ancom_police_mask 1 franch_helmet 1 rw_militia_pants 1 ancom_police_pants 1 franch_pants 1 ancom_police_boots 1 franch_boots 1																															
weapon_container		pmc_pistol 1 spec_pistol 1 dark_pistol 1 pmc_shotgun 1 desert_shotgun 1 pmc_smg_2 1 spec_smg 1 desert_assault 1 desert_marksman 1 desert_hmg 1																															
armor_container		cevlar_vest 1 power_armor 1 pmc_armor 1 franch_heavy_armor 1 power_helmet 1 pmc_helmet 1 franch_heavy_mask 1 power_pants 1 pmc_pants 1 franch_heavy_pants 1 power_boots 1 pmc_boots 1 franch_heavy_boots 1																															
tool_container		metal_pipe 1 breaker 1 crowbar 1 wrench 1 sapper_shovel 1 miner_pistol 1 miner_mg 1																															
robot_parts_container		armor_shards 1 weapon_shards 1 rusty_shards 1 coarse_gears 1 rod 1 metal_tread 1 wire 1 cyborg_head 2																															
electrical_parts_container		microelectronics 2 capacitor 2 circuit_board 2 transformer 2 bulb 2																															
military_parts_container		armor_shards 1 ceramite_shards 1 weapon_shards 1 blunt_melee_shards 1 pierce_melee_shards 1 armor_repair_kit 1 weapon_repair_kit 1 melee_repair_kit 1 metal_tread 1 transformer 1																															
engineering_parts_container		blunt_melee_shards 1 pierce_melee_shards 1 rusty_shards 1 coarse_gears 1 rod 1 ceramite_shards 1 tape 1 explosives 1 miner_bolts_ammo 4 spring 1																															
ai_module		microelectronics 4 circuit_board 2																															
communication_relay		capacitor 3 wire 3 transformer 3																															
